TP,Kn,Nu,Wrn,Ukr,Tgl Msk,Umur,Awal,Masuk,Jual,Kirim,Akhir,Total
Pakaian Remaja,Kain Canvas,25.0,Army Green,8XL,2023-12-15,281,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Canvas,25.0,Army Green,9XL,2023-12-15,281,5,0,1.0,2.0,2.0,5.0
Pakaian Remaja,Kain Canvas,25.0,Army Green,10XL,2023-12-15,281,3,0,1.0,0.0,2.0,3.0
Pakaian Remaja,Kain Canvas,25.0,Army Green,S/M,2023-12-15,281,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,Kain Canvas,25.0,Army Green,XL/XXL,2023-12-15,281,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,Kain Canvas,25.0,Army Green,4XL/5XL,2023-12-15,281,1,1,1.0,0.0,1.0,2.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,4XL,2023-12-15,281,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,5XL,2023-12-15,281,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,6XL,2023-12-15,281,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,7XL,2023-12-15,281,4,0,2.0,0.0,2.0,4.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,8XL,2023-12-15,281,4,0,2.0,0.0,2.0,4.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,9XL,2023-12-15,281,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,10XL,2023-12-15,281,5,0,3.0,0.0,2.0,5.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,S/M,2023-12-15,281,6,0,1.0,0.0,5.0,6.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,XL/XXL,2023-12-15,281,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Canvas,25.0,Dark Blue,4XL/5XL,2023-12-15,281,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Perak,4XL,2023-09-30,357,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Perak,5XL,2023-09-30,357,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Canvas,26.0,Perak,10XL,2023-09-30,357,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Perak,S/M,2023-09-30,357,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Perak,XL/XXL,2023-09-30,357,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Perak,4XL/5XL,2023-09-30,357,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Coral,4XL,2023-09-30,357,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,26.0,Coral,5XL,2023-09-30,357,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Canvas,26.0,Coral,6XL,2023-09-30,357,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,26.0,Coral,7XL,2023-09-30,357,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Coral,10XL,2023-09-30,357,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Coral,S/M,2023-09-30,357,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,26.0,Coral,XL/XXL,2023-09-30,357,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,26.0,Coral,4XL/5XL,2023-09-30,357,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Coklat,8XL,2023-08-24,394,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Coklat,9XL,2023-08-24,394,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Coklat,10XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Coklat,S/M,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Coklat,XL/XXL,2023-08-24,394,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Coklat,4XL/5XL,2023-08-24,394,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Canvas,27.0,Perak,4XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Perak,5XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Perak,6XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Perak,7XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Perak,8XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Perak,9XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Perak,10XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Perak,S/M,2023-08-24,394,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Perak,XL/XXL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Perak,4XL/5XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Coral,4XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Coral,5XL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Coral,6XL,2023-08-24,394,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Coral,7XL,2023-08-24,394,3,0,0.0,3.0,0.0,3.0
Pakaian Remaja,Kain Canvas,27.0,Coral,8XL,2023-08-24,394,3,0,0.0,3.0,0.0,3.0
Pakaian Remaja,Kain Canvas,27.0,Coral,XL/XXL,2023-08-24,394,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Coral,4XL/5XL,2023-08-24,394,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,4XL,2023-08-24,394,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,5XL,2023-08-24,394,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,6XL,2023-08-24,394,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,7XL,2023-08-24,394,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,8XL,2023-08-24,394,3,0,1.0,0.0,2.0,3.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,9XL,2023-08-24,394,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,10XL,2023-08-24,394,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,S/M,2023-08-24,394,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,XL/XXL,2023-08-24,394,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Canvas,27.0,Dark Blue,4XL/5XL,2023-08-24,394,3,0,0.0,0.0,3.0,3.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,4XL,2024-01-26,239,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,5XL,2024-01-26,239,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,6XL,2024-01-26,239,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,7XL,2024-01-26,239,2,0,2.0,0.0,0.0,2.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,8XL,2024-01-26,239,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,9XL,2024-01-26,239,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,10XL,2024-01-26,239,2,0,2.0,0.0,0.0,2.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,S/M,2024-01-26,239,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,XL/XXL,2024-01-26,239,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,,4XL/5XL,2024-01-26,239,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,Light Gray,4XL,2024-01-26,239,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,Light Gray,5XL,2024-01-26,239,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,Light Gray,6XL,2024-01-26,239,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,Light Gray,7XL,2024-01-26,239,2,0,0.0,2.0,0.0,2.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,Light Gray,8XL,2024-01-26,239,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,Light Gray,9XL,2024-01-26,239,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Kain Tahan Air,1.0,Light Gray,10XL,2024-01-26,239,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,,3.0,Hijau,4XL,2024-03-12,193,0,4,0.0,2.0,2.0,4.0
Pakaian Remaja,,3.0,Hijau,5XL,2024-03-12,193,0,4,0.0,2.0,2.0,4.0
Pakaian Remaja,,3.0,Hijau,6XL,2024-03-12,193,0,4,1.0,2.0,1.0,4.0
Pakaian Remaja,,3.0,Hijau,7XL,2024-03-12,193,1,4,2.0,2.0,1.0,5.0
Pakaian Remaja,,3.0,Hijau,8XL,2024-03-12,193,0,5,1.0,3.0,1.0,5.0
Pakaian Remaja,,3.0,Hijau,9XL,2024-03-12,193,6,3,3.0,6.0,0.0,9.0
Pakaian Remaja,,3.0,Hijau,10XL,2024-03-12,193,9,4,1.0,11.0,1.0,13.0
Pakaian Remaja,,3.0,Hijau,S/M,2024-03-12,193,7,3,2.0,7.0,1.0,10.0
Pakaian Remaja,,3.0,Hijau,XL/XXL,2024-03-12,193,3,3,0.0,4.0,2.0,6.0
Pakaian Remaja,,3.0,Hijau,4XL/5XL,2024-03-12,193,1,1,0.0,1.0,1.0,2.0
Pakaian Remaja,,3.0,Biru,4XL,2024-03-12,193,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,,3.0,Biru,5XL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Biru,6XL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Biru,7XL,2024-03-12,193,0,1,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Biru,8XL,2024-03-12,193,0,1,1.0,0.0,0.0,1.0
Pakaian Remaja,,3.0,Biru,9XL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Biru,10XL,2024-03-12,193,3,0,0.0,1.0,2.0,3.0
Pakaian Remaja,,3.0,Biru,S/M,2024-03-12,193,3,1,3.0,0.0,1.0,4.0
Pakaian Remaja,,3.0,Biru,XL/XXL,2024-03-12,193,0,2,1.0,0.0,1.0,2.0
Pakaian Remaja,,3.0,Biru,4XL/5XL,2024-03-12,193,1,1,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Abu-abu,4XL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Abu-abu,5XL,2024-03-12,193,1,1,1.0,0.0,1.0,2.0
Pakaian Remaja,,3.0,Abu-abu,6XL,2024-03-12,193,0,2,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Abu-abu,7XL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Abu-abu,8XL,2024-03-12,193,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,,3.0,Abu-abu,9XL,2024-03-12,193,1,1,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Abu-abu,10XL,2024-03-12,193,1,1,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Abu-abu,S/M,2024-03-12,193,0,2,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Abu-abu,XL/XXL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Abu-abu,4XL/5XL,2024-03-12,193,0,1,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Krem,4XL,2024-03-12,193,0,1,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Krem,5XL,2024-03-12,193,0,1,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Krem,6XL,2024-03-12,193,0,2,0.0,1.0,1.0,2.0
Pakaian Remaja,,3.0,Krem,7XL,2024-03-12,193,0,2,1.0,1.0,0.0,2.0
Pakaian Remaja,,3.0,Krem,8XL,2024-03-12,193,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,,3.0,Krem,9XL,2024-03-12,193,1,1,2.0,0.0,0.0,2.0
Pakaian Remaja,,3.0,Krem,10XL,2024-03-12,193,1,1,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Krem,S/M,2024-03-12,193,0,6,3.0,2.0,1.0,6.0
Pakaian Remaja,,3.0,Krem,XL/XXL,2024-03-12,193,0,1,1.0,0.0,0.0,1.0
Pakaian Remaja,,3.0,Krem,4XL/5XL,2024-03-12,193,1,1,1.0,0.0,1.0,2.0
Pakaian Remaja,,3.0,Mint,4XL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Mint,5XL,2024-03-12,193,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Mint,6XL,2024-03-12,193,3,0,0.0,1.0,2.0,3.0
Pakaian Remaja,,3.0,Mint,7XL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Mint,8XL,2024-03-12,193,1,0,1.0,0.0,0.0,1.0
Pakaian Remaja,,3.0,Mint,9XL,2024-03-12,193,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,,3.0,Mint,10XL,2024-03-12,193,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Mint,S/M,2024-03-12,193,3,0,0.0,0.0,3.0,3.0
Pakaian Remaja,,3.0,Mint,XL/XXL,2024-03-12,193,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,,3.0,Mint,4XL/5XL,2024-03-12,193,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,,3.0,Indigo,4XL,2024-03-12,193,0,1,0.0,1.0,0.0,1.0
Pakaian Remaja,,3.0,Indigo,8XL,2024-03-12,193,1,0,0.0,1.0,0.0,1.0
Pakaian Remaja,,3.0,Indigo,9XL,2024-03-12,193,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,,3.0,Indigo,10XL,2024-03-12,193,1,2,0.0,3.0,0.0,3.0
Pakaian Remaja,,3.0,Indigo,S/M,2024-03-12,193,0,2,0.0,2.0,0.0,2.0
Pakaian Remaja,,3.0,Indigo,4XL/5XL,2024-03-12,193,0,1,0.0,1.0,0.0,1.0
Pakaian Remaja,Kain Kain Flanel,1.0,Biru,4XL,2023-11-20,306,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Kain Flanel,1.0,Biru,5XL,2023-11-20,306,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Kain Flanel,1.0,Biru,6XL,2023-11-20,306,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Kain Flanel,1.0,Biru,7XL,2023-11-20,306,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Kain Flanel,1.0,Biru,8XL,2023-11-20,306,2,0,0.0,0.0,2.0,2.0
Pakaian Remaja,Kain Kain Flanel,1.0,Biru,9XL,2023-11-20,306,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,Kain Kain Flanel,1.0,Biru,10XL,2023-11-20,306,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,Kain Kain Flanel,1.0,Biru,S/M,2023-11-20,306,0,0,0.0,0.0,0.0,0.0
Pakaian Remaja,Kain Kain Flanel,1.0,Peach,4XL,2023-11-20,306,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Kain Flanel,1.0,Peach,6XL,2023-11-20,306,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Kain Flanel,1.0,Peach,8XL,2023-11-20,306,2,0,1.0,0.0,1.0,2.0
Pakaian Remaja,Kain Kain Flanel,1.0,Peach,9XL,2023-11-20,306,1,0,0.0,0.0,1.0,1.0
Pakaian Remaja,Kain Kain Flanel,1.0,Peach,10XL,2023-11-20,306,5,0,3.0,0.0,2.0,5.0
Pakaian Remaja,Kain Kain Flanel,1.0,Peach,XL/XXL,2023-11-20,306,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Crepe,5.0,Maroon,8XL,2023-03-21,550,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Crepe,5.0,Maroon,9XL,2023-03-21,550,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,4XL,2023-03-21,550,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,5XL,2023-03-21,550,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,6XL,2023-03-21,550,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,7XL,2023-03-21,550,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,8XL,2023-03-21,550,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,9XL,2023-03-21,550,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,10XL,2023-03-21,550,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,XL/XXL,2023-03-21,550,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Crepe,5.0,Cyan,4XL/5XL,2023-03-21,550,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Crepe,6.0,Coklat,6XL/7XL,2023-03-17,554,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Crepe,6.0,Coklat,,2023-03-17,554,3,0,0.0,2.0,1.0,3.0
Pakaian Dewasa,Kain Crepe,6.0,Perak,6XL/7XL,2023-03-17,554,3,0,0.0,3.0,0.0,3.0
Pakaian Dewasa,Kain Crepe,6.0,Perak,,2023-03-17,554,3,0,0.0,3.0,0.0,3.0
Pakaian Dewasa,Kain Crepe,6.0,Maroon,6XL/7XL,2023-03-17,554,3,0,0.0,3.0,0.0,3.0
Pakaian Dewasa,Kain Crepe,6.0,Maroon,,2023-03-17,554,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Crepe,6.0,Cyan,6XL/7XL,2023-03-17,554,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Crepe,6.0,Cyan,,2023-03-17,554,3,0,0.0,3.0,0.0,3.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,4XL,2024-07-31,52,0,3,2.0,1.0,0.0,3.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,5XL,2024-07-31,52,0,4,0.0,2.0,2.0,4.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,6XL,2024-07-31,52,0,4,1.0,1.0,2.0,4.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,7XL,2024-07-31,52,0,4,1.0,2.0,1.0,4.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,8XL,2024-07-31,52,0,5,1.0,2.0,2.0,5.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,9XL,2024-07-31,52,0,3,2.0,1.0,0.0,3.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,10XL,2024-07-31,52,0,9,5.0,2.0,2.0,9.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,S/M,2024-07-31,52,0,5,2.0,2.0,1.0,5.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,XL/XXL,2024-07-31,52,0,6,2.0,2.0,2.0,6.0
Pakaian Dewasa,Kain Jaring,1.0,Coklat,4XL/5XL,2024-07-31,52,0,4,0.0,2.0,2.0,4.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,4XL,2024-07-31,52,2,1,1.0,1.0,1.0,3.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,5XL,2024-07-31,52,1,1,0.0,1.0,1.0,2.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,6XL,2024-07-31,52,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,7XL,2024-07-31,52,2,3,2.0,0.0,3.0,5.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,8XL,2024-07-31,52,3,5,0.0,6.0,2.0,8.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,9XL,2024-07-31,52,6,4,2.0,6.0,2.0,10.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,10XL,2024-07-31,52,4,6,0.0,8.0,2.0,10.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,S/M,2024-07-31,52,6,4,2.0,7.0,1.0,10.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,XL/XXL,2024-07-31,52,5,3,4.0,3.0,1.0,8.0
Pakaian Dewasa,Kain Jaring,1.0,Cyan,4XL/5XL,2024-07-31,52,3,1,2.0,2.0,0.0,4.0
Pakaian Dewasa,Kain Jaring,2.0,Cyan,6XL/7XL,2024-07-31,52,8,0,1.0,0.0,7.0,8.0
Pakaian Dewasa,Kain Jaring,2.0,Cyan,,2024-07-31,52,4,1,3.0,0.0,2.0,5.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,4XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,5XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,6XL,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,7XL,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,8XL,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,9XL,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,10XL,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,S/M,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,XL/XXL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Jaring,3.0,Perak,4XL/5XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,4XL,2024-02-24,210,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,5XL,2024-02-24,210,0,2,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,6XL,2024-02-24,210,5,0,0.0,0.0,5.0,5.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,7XL,2024-02-24,210,3,0,1.0,0.0,2.0,3.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,8XL,2024-02-24,210,4,0,0.0,0.0,4.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,9XL,2024-02-24,210,4,0,1.0,0.0,3.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,10XL,2024-02-24,210,7,0,0.0,3.0,4.0,7.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,S/M,2024-02-24,210,14,0,2.0,9.0,3.0,14.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,XL/XXL,2024-02-24,210,4,0,0.0,0.0,4.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Coklat,4XL/5XL,2024-02-24,210,3,0,1.0,0.0,2.0,3.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,4XL,2024-02-24,210,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,5XL,2024-02-24,210,0,2,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,6XL,2024-02-24,210,2,1,1.0,0.0,2.0,3.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,7XL,2024-02-24,210,3,0,0.0,0.0,3.0,3.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,8XL,2024-02-24,210,5,0,1.0,2.0,2.0,5.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,9XL,2024-02-24,210,3,0,2.0,0.0,1.0,3.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,10XL,2024-02-24,210,5,0,0.0,0.0,5.0,5.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,S/M,2024-02-24,210,2,2,2.0,0.0,2.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,XL/XXL,2024-02-24,210,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,1.0,Perak,4XL/5XL,2024-02-24,210,4,0,0.0,1.0,3.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,4XL,2024-02-24,210,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,5XL,2024-02-24,210,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,6XL,2024-02-24,210,3,0,1.0,0.0,2.0,3.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,7XL,2024-02-24,210,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,8XL,2024-02-24,210,4,0,0.0,0.0,4.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,9XL,2024-02-24,210,4,0,0.0,0.0,4.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,10XL,2024-02-24,210,4,0,0.0,0.0,4.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,S/M,2024-02-24,210,6,0,0.0,0.0,6.0,6.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,XL/XXL,2024-02-24,210,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Hologram,1.0,Cyan,4XL/5XL,2024-02-24,210,4,0,2.0,0.0,2.0,4.0
Pakaian Dewasa,Kain Hologram,1.0,Plum,5XL,2024-02-24,210,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Hologram,1.0,Plum,6XL,2024-02-24,210,1,0,0.0,0.0,1.0,1.0
